id_venda;data_venda;hora_venda;cliente_id;genero_cliente;faixa_etaria;produto_id;produto;genero_produto;categoria;tamanho;cor;quantidade;preco_unitario;desconto_pct;valor_desconto;valor_bruto;valor_liquido;custo_unitario;custo_total;margem_bruta;status_pedido;campanha;canal;loja_id;loja_nome;cidade;uf;vendedor_id;forma_pagamento
CL-016297;2025-02-11;19:20:04;CLI-02260;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;PP;Verde Oliva;1;79.90;0.10;7.99;79.90;71.91;31.70;31.70;40.21;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;pix
CL-016298;2025-02-11;13:46:06;CLI-01165;F;25-34;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;M;Branco;2;159.90;0.20;63.96;319.80;255.84;70.20;140.40;115.44;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;pix
CL-016299;2025-02-11;11:05:36;CLI-00164;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;P;Rosa;1;99.90;0.10;9.99;99.90;89.91;39.20;39.20;50.71;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-016300;2025-02-11;18:08:19;CLI-02395;F;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Vinho;1;149.90;0.15;22.48;149.90;127.42;63.40;63.40;64.02;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;pix
CL-016301;2025-02-11;20:05:55;CLI-00802;F;35-44;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Rosa;1;64.90;0.10;6.49;64.90;58.41;24.90;24.90;33.51;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;dinheiro
CL-016302;2025-02-11;17:52:42;CLI-02742;F;35-44;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;P;Preto;1;159.90;0.00;0.00;159.90;159.90;70.20;70.20;89.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;dinheiro
CL-016303;2025-02-11;08:29:26;CLI-01435;F;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Branco;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;dinheiro
CL-016304;2025-02-12;18:24:50;CLI-02269;M;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Verde Oliva;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-016305;2025-02-12;15:26:44;CLI-02588;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Branco;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-016306;2025-02-12;14:31:42;CLI-02771;M;45-54;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;P;Vinho;1;79.90;0.15;11.99;79.90;67.92;31.70;31.70;36.22;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;debito
CL-016307;2025-02-12;11:18:53;CLI-00490;F;35-44;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;M;Vinho;1;219.90;0.15;32.98;219.90;186.92;98.40;98.40;88.52;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-016308;2025-02-12;10:06:13;CLI-00539;F;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;PP;Verde Oliva;1;69.90;0.05;3.50;69.90;66.41;27.60;27.60;38.80;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;dinheiro
CL-016309;2025-02-12;17:04:20;CLI-00414;F;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;M;Grafite;1;69.90;0.15;10.49;69.90;59.42;27.60;27.60;31.82;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;dinheiro
CL-016310;2025-02-12;15:17:33;CLI-01090;M;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Verde Oliva;1;64.90;0.20;12.98;64.90;51.92;24.90;24.90;27.02;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-016311;2025-02-12;12:43:15;CLI-01183;M;18-24;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;PP;Vinho;2;149.90;0.20;59.96;299.80;239.84;63.40;126.80;113.04;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;debito
CL-016312;2025-02-12;21:42:22;CLI-02216;M;55+;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;PP;Grafite;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-016313;2025-02-12;18:15:13;CLI-01216;M;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;GG;Verde Oliva;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;credito
CL-016314;2025-02-12;12:55:19;CLI-01830;F;25-34;XFIT-MAC-009;Macacao Studio;Feminino;Macacoes;GG;Vinho;1;189.90;0.15;28.48;189.90;161.42;82.30;82.30;79.12;devolvida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;pix
CL-016315;2025-02-12;12:30:22;CLI-01748;F;45-54;XFIT-REG-005;Regata Essential;Unissex;Regatas;G;Azul Marinho;1;69.90;0.05;3.50;69.90;66.41;27.60;27.60;38.80;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;pix
CL-016316;2025-02-13;11:17:28;CLI-00294;M;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Verde Oliva;1;99.90;0.15;14.98;99.90;84.92;39.20;39.20;45.72;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-016317;2025-02-13;21:31:55;CLI-00759;Nao informado;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Vinho;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;credito
CL-016318;2025-02-13;18:59:34;CLI-01994;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Rosa;1;89.90;0.15;13.49;89.90;76.42;35.50;35.50;40.92;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;dinheiro
CL-016319;2025-02-13;11:09:06;CLI-02001;M;35-44;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;P;Rosa;2;64.90;0.10;12.98;129.80;116.82;24.90;49.80;67.02;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;debito
CL-016320;2025-02-13;14:19:28;CLI-01066;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Rosa;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;debito
CL-016321;2025-02-13;14:58:21;CLI-00325;Nao informado;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Vinho;1;139.90;0.15;20.98;139.90;118.92;57.80;57.80;61.12;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;pix
CL-016322;2025-02-13;10:47:52;CLI-00860;F;18-24;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;P;Rosa;1;79.90;0.10;7.99;79.90;71.91;31.70;31.70;40.21;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;pix
CL-016323;2025-02-13;18:12:45;CLI-01788;F;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;PP;Azul Marinho;2;69.90;0.20;27.96;139.80;111.84;27.60;55.20;56.64;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-016324;2025-02-13;15:30:25;CLI-01269;F;25-34;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;G;Grafite;2;109.90;0.00;0.00;219.80;219.80;45.10;90.20;129.60;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;credito
CL-016325;2025-02-13;15:07:31;CLI-01813;F;45-54;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;M;Verde Oliva;2;79.90;0.00;0.00;159.80;159.80;31.70;63.40;96.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-016326;2025-02-14;21:20:11;CLI-02093;F;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Rosa;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;debito
CL-016327;2025-02-14;16:34:06;CLI-00885;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Preto;1;89.90;0.05;4.50;89.90;85.41;35.50;35.50;49.91;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-016328;2025-02-14;13:24:36;CLI-01911;F;18-24;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Vinho;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-016329;2025-02-14;09:24:47;CLI-02399;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Preto;1;64.90;0.05;3.25;64.90;61.66;24.90;24.90;36.76;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;debito
CL-016330;2025-02-14;21:47:19;CLI-01424;M;35-44;XFIT-REG-005;Regata Essential;Unissex;Regatas;PP;Grafite;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;pix
CL-016331;2025-02-14;15:53:51;CLI-01509;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;PP;Azul Marinho;2;79.90;0.15;23.97;159.80;135.83;31.70;63.40;72.43;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-016332;2025-02-14;20:02:44;CLI-02724;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Vinho;1;64.90;0.20;12.98;64.90;51.92;24.90;24.90;27.02;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;credito
CL-016333;2025-02-14;13:12:37;CLI-02070;M;35-44;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;PP;Branco;1;29.90;0.10;2.99;29.90;26.91;9.80;9.80;17.11;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;debito
CL-016334;2025-02-14;11:39:39;CLI-01099;M;35-44;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Branco;1;64.90;0.00;0.00;64.90;64.90;24.90;24.90;40.00;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;credito
CL-016335;2025-02-14;18:48:15;CLI-02342;F;35-44;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Preto;1;99.90;0.20;19.98;99.90;79.92;39.20;39.20;40.72;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-016336;2025-02-14;16:27:00;CLI-00775;Nao informado;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;GG;Branco;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-016337;2025-02-14;17:34:58;CLI-00937;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;PP;Grafite;3;89.90;0.10;26.97;269.70;242.73;35.50;106.50;136.23;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;dinheiro
CL-016338;2025-02-14;22:39:01;CLI-01205;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Grafite;2;99.90;0.15;29.97;199.80;169.83;39.20;78.40;91.43;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;pix
CL-016339;2025-02-14;13:50:01;CLI-00365;Nao informado;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Verde Oliva;1;139.90;0.15;20.98;139.90;118.92;57.80;57.80;61.12;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-016340;2025-02-15;12:25:12;CLI-01787;F;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;M;Branco;1;79.90;0.15;11.99;79.90;67.92;31.70;31.70;36.22;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;pix
CL-016341;2025-02-15;11:30:42;CLI-01822;M;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;PP;Preto;1;79.90;0.15;11.99;79.90;67.92;31.70;31.70;36.22;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;pix
CL-016342;2025-02-15;12:38:13;CLI-00494;M;35-44;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;P;Azul Marinho;1;99.90;0.10;9.99;99.90;89.91;39.20;39.20;50.71;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-016343;2025-02-15;15:10:03;CLI-01495;F;45-54;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;G;Vinho;1;109.90;0.15;16.48;109.90;93.42;45.10;45.10;48.32;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;dinheiro
CL-016344;2025-02-15;12:41:57;CLI-00931;M;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Verde Oliva;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-016345;2025-02-15;12:35:37;CLI-01195;M;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;PP;Preto;2;79.90;0.10;15.98;159.80;143.82;31.70;63.40;80.42;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-016346;2025-02-15;08:21:51;CLI-01887;M;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Rosa;1;139.90;0.10;13.99;139.90;125.91;57.80;57.80;68.11;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;debito
CL-016347;2025-02-17;08:49:58;CLI-00427;F;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Grafite;2;139.90;0.10;27.98;279.80;251.82;57.80;115.60;136.22;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;dinheiro
CL-016348;2025-02-17;17:46:44;CLI-00108;F;18-24;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Grafite;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;debito
CL-016349;2025-02-17;11:34:42;CLI-00261;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;GG;Branco;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;pix
CL-016350;2025-02-17;22:24:17;CLI-00675;F;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;PP;Preto;2;149.90;0.05;14.99;299.80;284.81;63.40;126.80;158.01;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;dinheiro
CL-016351;2025-02-17;18:16:44;CLI-01651;F;18-24;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;PP;Verde Oliva;2;149.90;0.00;0.00;299.80;299.80;63.40;126.80;173.00;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;credito
CL-016352;2025-02-17;18:54:11;CLI-00302;F;55+;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Verde Oliva;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;dinheiro
CL-016353;2025-02-17;11:57:03;CLI-00645;F;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;PP;Preto;1;149.90;0.20;29.98;149.90;119.92;63.40;63.40;56.52;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;credito
CL-016354;2025-02-17;15:34:57;CLI-02786;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Azul Marinho;2;99.90;0.00;0.00;199.80;199.80;39.20;78.40;121.40;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;dinheiro
CL-016355;2025-02-17;13:59:17;CLI-00930;M;25-34;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;P;Grafite;1;159.90;0.10;15.99;159.90;143.91;70.20;70.20;73.71;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;pix
CL-016356;2025-02-17;11:18:24;CLI-00602;Nao informado;18-24;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;G;Branco;1;79.90;0.10;7.99;79.90;71.91;31.70;31.70;40.21;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;dinheiro
CL-016357;2025-02-18;16:07:27;CLI-00807;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Grafite;1;89.90;0.15;13.49;89.90;76.42;35.50;35.50;40.92;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-03;credito
CL-016358;2025-02-18;17:55:23;CLI-02037;M;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Rosa;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;credito
CL-016359;2025-02-18;14:53:11;CLI-01843;F;18-24;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;M;Rosa;1;159.90;0.20;31.98;159.90;127.92;70.20;70.20;57.72;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;credito
CL-016360;2025-02-18;19:43:05;CLI-00314;M;18-24;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;P;Vinho;1;219.90;0.05;11.00;219.90;208.91;98.40;98.40;110.50;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;debito
CL-016361;2025-02-18;09:18:36;CLI-02469;F;45-54;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;GG;Preto;1;219.90;0.10;21.99;219.90;197.91;98.40;98.40;99.51;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;dinheiro
CL-016362;2025-02-18;15:08:29;CLI-00683;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Rosa;2;64.90;0.00;0.00;129.80;129.80;24.90;49.80;80.00;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;credito
CL-016363;2025-02-18;14:44:37;CLI-02723;F;18-24;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Grafite;1;99.90;0.15;14.98;99.90;84.92;39.20;39.20;45.72;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;pix
CL-016364;2025-02-18;13:43:14;CLI-01771;Nao informado;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;P;Branco;1;99.90;0.15;14.98;99.90;84.92;39.20;39.20;45.72;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;credito
CL-016365;2025-02-18;11:19:42;CLI-01155;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Grafite;1;89.90;0.10;8.99;89.90;80.91;35.50;35.50;45.41;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-016366;2025-02-18;15:37:30;CLI-00435;F;35-44;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;G;Vinho;1;29.90;0.00;0.00;29.90;29.90;9.80;9.80;20.10;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-06;pix
CL-016367;2025-02-18;11:52:09;CLI-01560;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Verde Oliva;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-05;debito
CL-016368;2025-02-18;15:17:34;CLI-01588;M;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Vinho;2;89.90;0.00;0.00;179.80;179.80;35.50;71.00;108.80;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;credito
CL-016369;2025-02-18;16:19:25;CLI-00916;F;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Vinho;1;139.90;0.10;13.99;139.90;125.91;57.80;57.80;68.11;concluida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;dinheiro
CL-016370;2025-02-18;18:59:44;CLI-01200;M;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Vinho;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;volta_treino;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-04;credito
CL-016371;2025-02-18;21:15:51;CLI-02378;F;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;G;Preto;1;149.90;0.10;14.99;149.90;134.91;63.40;63.40;71.51;devolvida;verao_fit;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-02;debito
CL-016372;2025-02-19;10:59:16;CLI-02256;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Verde Oliva;1;139.90;0.05;7.00;139.90;132.91;57.80;57.80;75.11;concluida;sem_campanha;loja_fisica;LJ-CL;xFit Wear Conselheiro Lafaiete;Conselheiro Lafaiete;MG;VND-LJ-CL-01;debito
