id_venda;data_venda;hora_venda;cliente_id;genero_cliente;faixa_etaria;produto_id;produto;genero_produto;categoria;tamanho;cor;quantidade;preco_unitario;desconto_pct;valor_desconto;valor_bruto;valor_liquido;custo_unitario;custo_total;margem_bruta;status_pedido;campanha;canal;loja_id;loja_nome;cidade;uf;vendedor_id;forma_pagamento
BQ-018478;2026-07-06;18:36:08;CLI-01312;F;25-34;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;G;Azul Marinho;2;159.90;0.15;47.97;319.80;271.83;70.20;140.40;131.43;concluida;volta_treino;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;pix
BQ-018479;2026-07-06;16:47:26;CLI-02329;F;18-24;XFIT-REG-005;Regata Essential;Unissex;Regatas;P;Vinho;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
BQ-018480;2026-07-06;19:08:58;CLI-00718;F;45-54;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Rosa;1;139.90;0.05;7.00;139.90;132.91;57.80;57.80;75.11;concluida;volta_treino;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-018481;2026-07-06;11:31:28;CLI-02163;F;18-24;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Grafite;2;99.90;0.05;9.99;199.80;189.81;39.20;78.40;111.41;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
BQ-018482;2026-07-06;17:00:19;CLI-00701;F;35-44;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;G;Azul Marinho;2;159.90;0.00;0.00;319.80;319.80;70.20;140.40;179.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
BQ-018483;2026-07-06;12:02:42;CLI-01392;F;45-54;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;PP;Rosa;1;29.90;0.05;1.50;29.90;28.40;9.80;9.80;18.60;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-018484;2026-07-06;11:32:05;CLI-00396;F;18-24;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;GG;Verde Oliva;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;credito
BQ-018485;2026-07-06;16:07:00;CLI-00969;F;45-54;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Branco;1;99.90;0.15;14.98;99.90;84.92;39.20;39.20;45.72;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-018486;2026-07-06;21:40:53;CLI-00604;F;25-34;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;M;Azul Marinho;3;159.90;0.05;23.99;479.70;455.72;70.20;210.60;245.12;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
BQ-018487;2026-07-06;19:12:44;CLI-00836;F;45-54;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Verde Oliva;1;99.90;0.10;9.99;99.90;89.91;39.20;39.20;50.71;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;dinheiro
BQ-018488;2026-07-06;12:32:52;CLI-01179;F;25-34;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;M;Rosa;1;159.90;0.20;31.98;159.90;127.92;70.20;70.20;57.72;concluida;dia_das_maes;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-018489;2026-07-06;11:21:32;CLI-00164;F;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Verde Oliva;1;149.90;0.10;14.99;149.90;134.91;63.40;63.40;71.51;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
BQ-018490;2026-07-06;18:56:28;CLI-00262;M;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Azul Marinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;dinheiro
BQ-018491;2026-07-06;19:51:51;CLI-01451;F;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;G;Grafite;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-018492;2026-07-06;12:16:45;CLI-00729;M;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Azul Marinho;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;debito
BQ-018493;2026-07-07;19:57:54;CLI-00810;F;18-24;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;M;Azul Marinho;1;149.90;0.15;22.48;149.90;127.42;63.40;63.40;64.02;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;pix
BQ-018494;2026-07-07;14:28:47;CLI-01469;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Rosa;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;pix
BQ-018495;2026-07-07;18:09:15;CLI-01376;M;55+;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Branco;2;89.90;0.00;0.00;179.80;179.80;35.50;71.00;108.80;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;pix
BQ-018496;2026-07-07;15:17:35;CLI-00514;M;35-44;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;PP;Preto;2;29.90;0.00;0.00;59.80;59.80;9.80;19.60;40.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-018497;2026-07-07;08:56:17;CLI-01337;F;35-44;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;G;Branco;1;109.90;0.00;0.00;109.90;109.90;45.10;45.10;64.80;devolvida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
BQ-018498;2026-07-07;13:14:16;CLI-02731;M;25-34;XFIT-MAC-009;Macacao Studio;Feminino;Macacoes;M;Branco;2;189.90;0.05;18.99;379.80;360.81;82.30;164.60;196.21;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;dinheiro
BQ-018499;2026-07-07;22:15:42;CLI-00844;M;55+;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Branco;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-018500;2026-07-07;13:19:59;CLI-02310;M;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Grafite;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-018501;2026-07-07;21:44:51;CLI-00767;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;GG;Azul Marinho;1;139.90;0.10;13.99;139.90;125.91;57.80;57.80;68.11;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;credito
BQ-018502;2026-07-07;13:49:15;CLI-02469;F;55+;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;M;Rosa;1;29.90;0.15;4.48;29.90;25.41;9.80;9.80;15.61;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-018503;2026-07-07;17:15:26;CLI-00881;M;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Grafite;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;dia_das_maes;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-018504;2026-07-08;12:54:41;CLI-01437;M;45-54;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;G;Vinho;1;149.90;0.05;7.50;149.90;142.41;63.40;63.40;79.00;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;pix
BQ-018505;2026-07-08;11:20:15;CLI-00163;F;45-54;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;G;Azul Marinho;1;219.90;0.05;11.00;219.90;208.91;98.40;98.40;110.50;concluida;volta_treino;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
BQ-018506;2026-07-08;12:34:52;CLI-00580;F;18-24;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;PP;Vinho;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-018507;2026-07-08;11:37:47;CLI-00356;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;GG;Branco;1;99.90;0.10;9.99;99.90;0.00;39.20;39.20;0.00;cancelada;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-018508;2026-07-08;15:57:34;CLI-02103;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Preto;2;139.90;0.00;0.00;279.80;279.80;57.80;115.60;164.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;debito
BQ-018509;2026-07-08;15:07:09;CLI-01593;Nao informado;35-44;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Grafite;1;99.90;0.15;14.98;99.90;84.92;39.20;39.20;45.72;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-018510;2026-07-08;15:28:35;CLI-00611;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;M;Vinho;1;64.90;0.10;6.49;64.90;58.41;24.90;24.90;33.51;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;credito
BQ-018511;2026-07-08;20:00:48;CLI-02098;F;35-44;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;GG;Preto;2;159.90;0.00;0.00;319.80;319.80;70.20;140.40;179.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;credito
BQ-018512;2026-07-08;17:05:45;CLI-02794;Nao informado;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Vinho;3;99.90;0.00;0.00;299.70;0.00;39.20;117.60;0.00;cancelada;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;dinheiro
BQ-018513;2026-07-09;16:58:05;CLI-02136;F;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Preto;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-018514;2026-07-09;11:05:40;CLI-01998;F;18-24;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;PP;Azul Marinho;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;debito
BQ-018515;2026-07-09;12:30:04;CLI-02248;M;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;PP;Verde Oliva;1;89.90;0.00;0.00;89.90;89.90;35.50;35.50;54.40;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;credito
BQ-018516;2026-07-09;13:44:36;CLI-01864;F;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;G;Branco;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-018517;2026-07-09;13:08:23;CLI-02595;F;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;G;Branco;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;dinheiro
BQ-018518;2026-07-09;18:32:25;CLI-01698;F;18-24;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;P;Azul Marinho;1;89.90;0.10;8.99;89.90;80.91;35.50;35.50;45.41;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-018519;2026-07-09;14:26:12;CLI-02771;F;18-24;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;PP;Rosa;1;159.90;0.00;0.00;159.90;159.90;70.20;70.20;89.70;concluida;dia_das_maes;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-018520;2026-07-09;21:32:38;CLI-01724;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Azul Marinho;1;139.90;0.15;20.98;139.90;118.92;57.80;57.80;61.12;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-018521;2026-07-09;21:17:24;CLI-02415;F;35-44;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;P;Branco;1;29.90;0.10;2.99;29.90;26.91;9.80;9.80;17.11;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-018522;2026-07-09;13:11:50;CLI-01258;F;45-54;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Rosa;1;89.90;0.10;8.99;89.90;80.91;35.50;35.50;45.41;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;debito
BQ-018523;2026-07-10;08:59:52;CLI-02233;M;25-34;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;P;Vinho;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;pix
BQ-018524;2026-07-10;20:47:34;CLI-01649;M;18-24;XFIT-REG-005;Regata Essential;Unissex;Regatas;G;Azul Marinho;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-018525;2026-07-10;20:41:30;CLI-01829;F;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;GG;Preto;2;149.90;0.10;29.98;299.80;269.82;63.40;126.80;143.02;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;pix
BQ-018526;2026-07-10;09:06:05;CLI-01675;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;P;Grafite;2;139.90;0.10;27.98;279.80;251.82;57.80;115.60;136.22;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;debito
BQ-018527;2026-07-10;13:20:50;CLI-02171;F;25-34;XFIT-REG-005;Regata Essential;Unissex;Regatas;PP;Verde Oliva;1;69.90;0.00;0.00;69.90;69.90;27.60;27.60;42.30;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;dinheiro
BQ-018528;2026-07-10;09:18:01;CLI-00913;F;35-44;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;M;Azul Marinho;1;149.90;0.00;0.00;149.90;149.90;63.40;63.40;86.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;pix
BQ-018529;2026-07-10;11:07:30;CLI-02328;M;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Azul Marinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-018530;2026-07-10;10:51:57;CLI-02626;F;55+;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;GG;Rosa;1;109.90;0.00;0.00;109.90;109.90;45.10;45.10;64.80;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;credito
BQ-018531;2026-07-10;17:18:21;CLI-01885;M;25-34;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;G;Preto;1;79.90;0.00;0.00;79.90;79.90;31.70;31.70;48.20;concluida;dia_das_maes;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;dinheiro
BQ-018532;2026-07-10;13:42:59;CLI-02784;M;25-34;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;M;Grafite;1;109.90;0.00;0.00;109.90;109.90;45.10;45.10;64.80;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;dinheiro
BQ-018533;2026-07-10;11:50:17;CLI-00572;Nao informado;18-24;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;M;Preto;1;99.90;0.15;14.98;99.90;84.92;39.20;39.20;45.72;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;debito
BQ-018534;2026-07-10;08:50:31;CLI-01533;F;35-44;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;P;Rosa;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;verao_fit;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;pix
BQ-018535;2026-07-10;13:40:39;CLI-02607;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Verde Oliva;1;139.90;0.05;7.00;139.90;132.91;57.80;57.80;75.11;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-018536;2026-07-10;13:17:32;CLI-01312;M;35-44;XFIT-CAM-004;Camiseta Training;Unissex;Camisetas;PP;Grafite;1;79.90;0.05;4.00;79.90;75.91;31.70;31.70;44.20;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-018537;2026-07-10;19:37:16;CLI-02747;M;35-44;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;PP;Verde Oliva;1;29.90;0.00;0.00;29.90;29.90;9.80;9.80;20.10;concluida;verao_fit;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-018538;2026-07-11;11:58:37;CLI-00477;F;18-24;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;P;Azul Marinho;1;159.90;0.15;23.98;159.90;0.00;70.20;70.20;0.00;cancelada;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
BQ-018539;2026-07-11;15:14:45;CLI-00965;F;25-34;XFIT-GAR-011;Garrafa Termica 750ml;Unissex;Acessorios;G;Azul Marinho;1;64.90;0.15;9.74;64.90;55.17;24.90;24.90;30.27;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;debito
BQ-018540;2026-07-11;11:36:17;CLI-01219;Nao informado;55+;XFIT-MEI-010;Meia Performance;Unissex;Acessorios;G;Rosa;1;29.90;0.00;0.00;29.90;29.90;9.80;9.80;20.10;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-018541;2026-07-11;09:25:23;CLI-02220;F;25-34;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;GG;Preto;2;219.90;0.00;0.00;439.80;439.80;98.40;196.80;243.00;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;dinheiro
BQ-018542;2026-07-11;16:05:23;CLI-01829;M;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Verde Oliva;2;139.90;0.05;13.99;279.80;265.81;57.80;115.60;150.21;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-02;debito
BQ-018543;2026-07-11;09:05:42;CLI-00800;F;35-44;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;M;Vinho;1;139.90;0.00;0.00;139.90;139.90;57.80;57.80;82.10;concluida;dia_das_maes;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-018544;2026-07-11;12:33:46;CLI-00254;F;55+;XFIT-BOL-012;Bolsa Gym Pro;Unissex;Acessorios;M;Branco;1;149.90;0.05;7.50;149.90;142.41;63.40;63.40;79.00;concluida;volta_treino;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;credito
BQ-018545;2026-07-11;15:44:42;CLI-01814;F;25-34;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;PP;Rosa;1;139.90;0.05;7.00;139.90;132.91;57.80;57.80;75.11;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
BQ-018546;2026-07-11;15:59:12;CLI-01613;F;45-54;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Grafite;1;89.90;0.10;8.99;89.90;80.91;35.50;35.50;45.41;devolvida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;debito
BQ-018547;2026-07-11;09:04:16;CLI-00818;F;18-24;XFIT-LEG-001;Legging PowerFlex;Feminino;Leggings;G;Branco;1;139.90;0.05;7.00;139.90;132.91;57.80;57.80;75.11;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;debito
BQ-018548;2026-07-11;10:15:17;CLI-01312;F;35-44;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;G;Vinho;1;219.90;0.00;0.00;219.90;219.90;98.40;98.40;121.50;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;dinheiro
BQ-018549;2026-07-11;20:04:55;CLI-00869;M;18-24;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;M;Vinho;1;159.90;0.10;15.99;159.90;143.91;70.20;70.20;73.71;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;debito
BQ-018550;2026-07-11;20:37:58;CLI-01946;F;35-44;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;GG;Rosa;1;89.90;0.10;8.99;89.90;80.91;35.50;35.50;45.41;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-018551;2026-07-11;10:31:03;CLI-00300;F;18-24;XFIT-MAC-009;Macacao Studio;Feminino;Macacoes;GG;Verde Oliva;2;189.90;0.20;75.96;379.80;303.84;82.30;164.60;139.24;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;dinheiro
BQ-018552;2026-07-11;10:05:54;CLI-00371;F;25-34;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;P;Branco;1;99.90;0.05;5.00;99.90;94.91;39.20;39.20;55.70;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;pix
BQ-018553;2026-07-13;13:30:47;CLI-02359;F;35-44;XFIT-CAL-007;Calca Jogger Move;Masculino;Calcas;M;Branco;1;159.90;0.00;0.00;159.90;159.90;70.20;70.20;89.70;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;credito
BQ-018554;2026-07-13;17:22:15;CLI-02335;F;45-54;XFIT-JAQ-006;Jaqueta WindFit;Unissex;Jaquetas;PP;Branco;1;219.90;0.10;21.99;219.90;197.91;98.40;98.40;99.51;concluida;verao_fit;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-04;debito
BQ-018555;2026-07-13;14:40:16;CLI-00491;Nao informado;55+;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;G;Rosa;1;89.90;0.05;4.50;89.90;85.41;35.50;35.50;49.91;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-03;dinheiro
BQ-018556;2026-07-13;15:54:03;CLI-02736;F;25-34;XFIT-BER-008;Bermuda Sprint;Masculino;Bermudas;P;Vinho;1;109.90;0.15;16.48;109.90;93.42;45.10;45.10;48.32;concluida;black_friday;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-01;dinheiro
BQ-018557;2026-07-13;12:07:34;CLI-02190;F;45-54;XFIT-TOP-002;Top Alta Sustentacao;Feminino;Tops;G;Branco;1;99.90;0.00;0.00;99.90;99.90;39.20;39.20;60.70;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-05;debito
BQ-018558;2026-07-13;20:15:06;CLI-00613;F;25-34;XFIT-SHO-003;Shorts DryRun;Feminino;Shorts;M;Grafite;2;89.90;0.05;8.99;179.80;170.81;35.50;71.00;99.81;concluida;sem_campanha;loja_fisica;LJ-BQ;xFit Wear Barbacena;Barbacena;MG;VND-LJ-BQ-06;debito
